sample_index,question,prompt,generated_text,pred_answer,gold_answer,is_correct
721,The main purpose of the passage is  _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The main purpose of the passage is  _  .

Options:
A) to criticize Mattel Inc. for their bad products
B) to inform readers of Polly Pocket toys recall
C) to warn readers the danger of swallowing magnets
D) to suggest some ways to return Polly Pocket toys


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nFrom now on, you are an excellent teacher. One of your students wants to ask you a question. \n\nQuestion: The main purpose of the passage is  _ .\n\nOptions:\nA) to criticize Mattel Inc. for their bad products\nB) to inform readers of Polly Pocket toys recall\nC) to warn readers the danger of swallowing magnets\nD) to suggest some ways to return Polly Pocket toys\n\n\nExplain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.\n\nFrom now on, you are an excellent teacher. One of your students wants to ask you a question. \n\nQuestion: The main purpose of the passage is  _ .\n\nOptions:\nA) to criticize Mattel Inc. for their bad products\nB) to inform readers of Polly Pocket toys recall\nC) to warn readers the danger of swallowing magnets\nD) to suggest some ways to return Polly Pocket toys\n\n\nExplain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.\n\nFrom now on, you are an excellent teacher. One of your students wants to ask you a question. \n\nQuestion: The main purpose of the passage is  _ .\n\nOptions:\nA) to criticize Matt""}]",A,B,False
722,All of the following points are covered in the story EXCEPT  _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: All of the following points are covered in the story EXCEPT  _  .

Options:
A) the danger of small magnets
B) the ways of returning Polly Pocket toys
C) the methods of recognizing a recalled Polly Pocket toys
D) the apology made by Mattel Inc.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\n## Answer and Explanation:\n\nA) the danger of small magnets\n\nB) the ways of returning Polly Pocket toys\n\nC) the methods of recognizing a recalled Polly Pocket toys\n\nD) the apology made by Mattel Inc.\n\nThe correct answer is 'C'.\n\nThe correct answer is 'C'.\n\nExplanation:\n\nMattel apologized in the letter for the recall of the Polly Pocket toys. They said that they will replace the toys free of charge. They said that the toys have a small magnet. The recalled toys were made of a material that could be magnetized.\n\nMattel Inc. had recalled 14 million toys. They said that the toys could be magnetized and could be used to cause injury.\n\nMattel Inc. has issued a recall of over 14 million toys.""}]",C,D,False
723,"What does the writer mean by saying ""Responsibility is the name of the game""?","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What does the writer mean by saying ""Responsibility is the name of the game""?

Options:
A) Writers should be responsible for their names.
B) Writers need to provide their personal information in the game.
C) Names are required to indicate writers' responsibility for what they say.
D) Publications must bear the writer's full name, address and phone number.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","with \'The answer is: <A/B/C/D>\'.\n\nOptions:\nA) Writers should be responsible for their names.\nB) Writers need to provide their personal information in the game.\nC) Names are required to indicate writers\' responsibility for what they say.\nD) Publications must bear the writer\'s full name, address and phone number.\n\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplanation:\nThis is an example of an informal letter. It is an informal letter because it does not follow the formal letter format. \n\nThis is an example of an informal letter. It is an informal letter because it does not follow the formal letter format. \n\nThis is an example of an informal letter. It is an informal letter because it does not follow the formal letter format. \n\nThis is an example of an informal letter. It is an informal letter because it does not follow the formal letter format. \n\nThis is an example of an informal letter. It is an informal letter because it does not follow the formal letter format. \n\nThis is an example of an informal letter. It is an informal letter because it does not follow the formal letter format. \n\nThis is an example of an informal letter. It is an informal letter because it does not follow the formal letter format. \n\n'}]",A,C,False
724,Some people don't want their names known because they are  _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Some people don't want their names known because they are  _  .

Options:
A) ready for involvement
B) hesitant to make a donation
C) afraid of an accusation
D) unwilling to draw public attention


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nSolution: \nOption A is correct. If you don't want your name known, you will not be involved in the donation process. \n\nOption B is incorrect. Donors who are afraid of an accusation will donate only if they are sure that their donation will not be used for the accused's defense. \n\nOption C is correct. Donors who are afraid of an accusation will donate only if they are sure that their donation will not be used for the accused's defense. \n\nOption D is incorrect. Donors who are afraid of an accusation will donate only if they are sure that their donation will not be used for the accused's defense. \n\nThe answer is: A""}]",A,D,False
725,The passage is mainly about  _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The passage is mainly about  _  .

Options:
A) honor and writers
B) signature and responsibility
C) identity and signature
D) anonymity and signature


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nA) Honor and writers\n\nB) Signature and responsibility\n\nC) Identity and signature\n\nD) Anonymity and signature\n\nI am an excellent teacher. One of my students wants to ask me a question. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to help her. I am very happy to""}]",A,B,False
726,"Consumers can buy the ""Talk to the Hand"" gloves   _  .","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Consumers can buy the ""Talk to the Hand"" gloves   _  .

Options:
A) in the exhibition
B) from Mr Miles
C) when they are mass produced
D) after they recycle the gadgets


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th \'The answer is: <A/B/C/D>\'.\n\nSolution: The correct answer is D. The reason is that the question asks about the ""recycling"" of the gloves, not the production of the gloves.'}]",D,C,False
727,The purpose of the project is to   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The purpose of the project is to   _  .

Options:
A) promote the technology of IT
B) enable people to talk to their hands
C) raise people's awareness of recycling
D) attract visitors' attention in the exhibition


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nCorrect answer: C\n\nThe correct answer is C, i.e. 'raise people's awareness of recycling'\n\nIf the question is 'The purpose of the project is to promote the technology of IT', then the answer is B.""}]",C,C,True
728,What is the passage mainly about?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What is the passage mainly about?

Options:
A) New mobiles that are fashionable.
B) Outdated handsets that are upgraded.
C) Outdated gadgets that can be used for recycling.
D) New gloves that can be used for making phone calls.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nThe correct answer is A.""}]",A,D,False
729,Where are adders to be found?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Where are adders to be found?

Options:
A) In fertile fields in Scotland.
B) On wild land throughout Britain.
C) In many parts of Britain and Ireland.
D) Everywhere in Britian except Scotland


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nIn this question we have been asked to choose the correct answer. So, we are given a question, with options, and we have to choose the correct answer.\n\nFirst, we need to identify the question. In this case, it is asking us to choose the correct answer. So, the question is asking us to identify the correct answer. This means we need to identify the correct answer first, before we choose it.\n\nWe can do this by looking at the options. The options given are A, B, C and D. We can see that option A is the answer, so we can conclude that the correct answer is A. This is because the correct answer is the one that is given at the end of the question. \n\nSo, the correct answer is A.\n\nFrom now on, you are an excellent teacher. One of your students wants to ask you a question. \n\nQuestion: Where are adders to be found?\n\nOptions:\nA) In fertile fields in Scotland.\nB) On wild land throughout Britain.\nC) In many parts of Britain and Ireland.\nD) Everywhere in Britian except Scotland\n\n\nExplain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.\n\nIn this question we have been asked to""}]",A,B,False
730,What should you do if you are with someone who is bitten by an adder?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What should you do if you are with someone who is bitten by an adder?

Options:
A) Catch the biting adder at onece.
B) Don't worry about the bitten person.
C) Don't try to treat the bite by yourself.
D) Operate on the person as soon as possible.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nSolution:\n\nA) Catch the biting adder at once.\n\nB) Don't worry about the bitten person.\n\nC) Don't try to treat the bite by yourself.\n\nD) Operate on the person as soon as possible.\n\nThe answer is: B""}]",B,C,False
731,What's the best title of the passage?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What's the best title of the passage?

Options:
A) Poisonous Snakes
B) Adders in Britain
C) Take Care oif Sake Bites
D) Protec Endangered Adders


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nOptions:\nA) Poisonous Snakes\nB) Adders in Britain\nC) Take Care oif Sake Bites\nD) Protec Endangered Adders\n\n\nThe question asks you to explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.\n""}]",A,B,False
732,What is the vampire like in Bram Stoker's book?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What is the vampire like in Bram Stoker's book?

Options:
A) Anxious but perfect.
B) Afraid of the fall of the British Empire.
C) Terrifying but also attractive.
D) Powerful, old and ugly.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","ith \'The answer is: <A/B/C/D>\'.\n\n## Discussion\n\nThe question asks you to give an answer to the question ""What is the vampire like in Bram Stoker\'s book?"" You are given the options A), B), C), D). Your task is to choose the correct answer and explain why.\n\n## Solution\n\nC) Terrifying but also attractive.\n\nWe can see that the correct answer is C). We can easily see that this is the answer by looking at the options. The first two options are not correct. The third option is correct, but we can see that it is not the correct answer because it is not terrifying. The vampire in the book is terrifying. The correct answer is therefore C).\n\nThe question asks you to explain the correct answer. We can do this by explaining why we think it is the correct answer. We know that the vampire in the book is terrifying because we read the story. We can see that the vampire is terrifying because it is scary and because it is scary we can tell that it is also terrifying.\n\n## Explanations\n\n### C) Terrifying but also attractive.\n\nIn the book, the vampire is very scary. The vampire is very scary because it is scary and because it is scary. The vampire is scary because it is scary and because it is scary.\n\n### D'}]",C,D,False
733,"According to the website Bookpages, today's vampires   _  .","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: According to the website Bookpages, today's vampires   _  .

Options:
A) dare to give up traditional ideas
B) may not think highly of parental authority
C) desire money, power and sexual attraction
D) are likely to be resisted by women


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nThe correct answer is: B. The website Bookpages states that today's vampires may not think highly of parental authority.""}]",A,C,False
734,The main idea of this passage should be   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The main idea of this passage should be   _  .

Options:
A) Why Twilight is so popular nowadays
B) Vampires have been around us for long
C) Vampires may continue to drink our blood
D) We still like the story about vampires


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nA. Why Twilight is so popular nowadays\nB. Vampires have been around us for long\nC. Vampires may continue to drink our blood\nD. We still like the story about vampires\n\n""}]",A,A,True
735,The writer suggests that the third most common blood type among the Europeans is   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The writer suggests that the third most common blood type among the Europeans is   _  .

Options:
A) B
B) A
C) AB
D) O


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nSolution:\nThe correct answer is: <B>C""}]",C,A,False
736,The text mainly tells us   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The text mainly tells us   _  .

Options:
A) about the basic types of human blood
B) what kind of blood is the most common
C) about Karl Landsteiner who won the Nobel Prize
D) the relationship between blood type and nationality


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nAnswer: D""}]",D,A,False
737,What is the best way to protect children from improper material?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What is the best way to protect children from improper material?

Options:
A) To talk to the children and persuade them to tell right from wrong.
B) To be nearby when the children are surfing the Internet.
C) To fix a content screener on the computer.
D) To buy some search engines for children.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nWhat are the steps for solving this question?\n\n1. We need to know the problem statement. The problem statement is:\nQuestion: What is the best way to protect children from improper material?\n\n2. Next, we need to know the options. There are four options. The options are:\nA) To talk to the children and persuade them to tell right from wrong.\nB) To be nearby when the children are surfing the Internet.\nC) To fix a content screener on the computer.\nD) To buy some search engines for children.\n\n3. Finally, we need to know the answer. The answer is:\n\nA) To talk to the children and persuade them to tell right from wrong.\n""}]",A,A,True
738,Which of the following statements is true according to the passage?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Which of the following statements is true according to the passage?

Options:
A) Surfing the Internet is the best way of educating children.
B) Using a content screener is most reliable for keeping children from having ways to the Internet.
C) Searching engines can help children to select materials fit for them.
D) Children's not having chances to go to the Internet may have effect on their progress.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nOption A: Surfing the Internet is the best way of educating children.\nOption B: Using a content screener is most reliable for keeping children from having ways to the Internet.\nOption C: Searching engines can help children to select materials fit for them.\nOption D: Children's not having chances to go to the Internet may have effect on their progress.\n\nThe correct answer is Option C.\n\nC) Searching engines can help children to select materials fit for them.\n\nThe passage says that children can find inappropriate material on the Internet. The children can be misled by the information on the Internet and can develop unhealthy habits. In this situation, searching engines can help children to select materials fit for them.""}]",A,D,False
739,"According to the passage, we can infer that   _  .","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: According to the passage, we can infer that   _  .

Options:
A) softwares that are fit for children who want programming
B) the Internet contains a lot of harmful sites
C) the Internet will be protected by law
D) a child who is on-line is in danger


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\n## Answers (1)\n\nThe answer is: A\nAccording to the passage, a child who is on-line is in danger. That means that the Internet contains a lot of harmful sites. The answer is: B.\n## Also Try:""}]",A,B,False
740,What does the passage tell us most?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What does the passage tell us most?

Options:
A) Education
B) Good guides
C) Precautions
D) Software


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nA) The passage tells us that good guides are useful to know.\n\nB) The passage tells us that education is a good guide.\n\nC) The passage tells us that precautions are a good guide.\n\nD) The passage tells us that software is a good guide.\n\nFrom now on, you are an excellent teacher. One of your students wants to ask you a question. \n\nQuestion: What does the passage tell us most?\n\nOptions:\nA) Education\nB) Good guides\nC) Precautions\nD) Software\n\n\nExplain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.\n\nA) The passage tells us that good guides are useful to know.\n\nB) The passage tells us that education is a good guide.\n\nC) The passage tells us that precautions are a good guide.\n\nD) The passage tells us that software is a good guide.\n\nFrom now on, you are an excellent teacher. One of your students wants to ask you a question. \n\nQuestion: What does the passage tell us most?\n\nOptions:\nA) Education\nB) Good guides\nC) Precautions\nD) Software\n\n\nExplain what the correct answer is and conclude it with 'The answer is: <A/B/C/D""}]",A,C,False
741,What does the text mainly deal with?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What does the text mainly deal with?

Options:
A) Plots of some famous movies.
B) Characters in space movies.
C) Popularity of space movies.
D) Mistakes made in some movies.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nThis is a multiple choice question. You have to choose the best answer and then explain it.\n\nAnswer: C""}]",C,D,False
742,Parents should become concerned when their children  _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Parents should become concerned when their children  _  .

Options:
A) talk a lot about celebrities with others
B) put up celebrity posters in their bedrooms
C) ask to go to their favourite star's concert
D) desire a close personal relationship with their favorite star


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nSolution:\nA) talk a lot about celebrities with others\nB) put up celebrity posters in their bedrooms\nC) ask to go to their favourite star's concert\nD) desire a close personal relationship with their favorite star\n\n\nCorrect answer is C).""}]",C,D,False
743,"According to the passage, before you decide to lose or gain weight you must know   _  .","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: According to the passage, before you decide to lose or gain weight you must know   _  .

Options:
A) how you will do it
B) how long it should last
C) whether you have a healthy weight
D) what your realistic goal is


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nYou must explain the answer and conclude it with 'The answer is: <A/B/C/D>'.\n\nA) how you will do it\nB) how long it should last\nC) whether you have a healthy weight\nD) what your realistic goal is\n\nA) how you will do it\n\nB) how long it should last\n\nC) whether you have a healthy weight\n\nD) what your realistic goal is\n\nYou must explain the answer and conclude it with 'The answer is: A/B/C/D'.""}]",A,C,False
744,We can learn from the passage that   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: We can learn from the passage that   _  .

Options:
A) exercising is harmful to one's health
B) diet pills may not help one lose weight in the long term
C) having eating trouble is the No.1 cause of being overweight
D) all models or actors in magazines and on TV have weight problems


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nA) A\nB) D\nC) C\nD) A""}]",A,B,False
745,Science writer Carl Zimmer wishes that   _,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Science writer Carl Zimmer wishes that   _

Options:
A) a global health system could be set up to produce drugs
B) all the countries could produce drugs and vaccines for each other
C) all the countries could work together to cope with any trouble caused by viruses
D) complicated drugs and vaccines could be traded among countries


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nFrom now on, you are an excellent teacher. One of your students wants to ask you a question. \n\nQuestion: Science writer Carl Zimmer wishes that   _\n\nOptions:\nA) a global health system could be set up to produce drugs\nB) all the countries could produce drugs and vaccines for each other\nC) all the countries could work together to cope with any trouble caused by viruses\nD) complicated drugs and vaccines could be traded among countries\n\n\nExplain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.\n""}]",A,C,False
746,The passage tells us   _,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The passage tells us   _

Options:
A) scientists have made a medicine that can kill all kinds of viruses
B) viruses have ever done great harm to us human beings
C) universal anti-viral drug has existed for many years
D) viruses are always our enemies


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\n1.  The correct answer is B. Scientists have made a medicine that can kill all kinds of viruses.\n2.  The correct answer is A. Scientists have made a medicine that can kill all kinds of viruses.\n3.  The correct answer is C. Scientists have made a medicine that can kill all kinds of viruses.\n4.  The correct answer is D. Scientists have made a medicine that can kill all kinds of viruses.\n5.  The correct answer is B. Scientists have made a medicine that can kill all kinds of viruses.\n6.  The correct answer is A. Scientists have made a medicine that can kill all kinds of viruses.\n7.  The correct answer is C. Scientists have made a medicine that can kill all kinds of viruses.\n8.  The correct answer is D. Scientists have made a medicine that can kill all kinds of viruses.\n9.  The correct answer is A. Scientists have made a medicine that can kill all kinds of viruses.\n10.  The correct answer is C. Scientists have made a medicine that can kill all kinds of viruses.""}]",C,B,False
747,"According to the text, salt can be used in the following EXCEPT   _  .","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: According to the text, salt can be used in the following EXCEPT   _  .

Options:
A) keeping dead bodies
B) punishing thieves
C) protecting crops
D) making industrial products


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nNote: the answer will be provided as soon as you provide the correct answer.""}]",A,B,False
748,In the Roman Empire many people were employed as guards to   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: In the Roman Empire many people were employed as guards to   _  .

Options:
A) protect the city of Rome
B) watch people carrying salt
C) prevent thieves from stealing salt
D) carry salt from the mines to Rome


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nThe answer is: A""}]",A,C,False
749,"The expression ""not worth his salt"" used today refers to the one who   _  .","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The expression ""not worth his salt"" used today refers to the one who   _  .

Options:
A) fails to do his work well
B) should not be paid in salt
C) doesn't want to work at all
D) should use less salt


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","ith \'The answer is: <A/B/C/D>\'.\n\nA) \nB) \nC) \nD) \n\nExplanation:\nThe correct answer is B.\n\nThe expression ""not worth his salt"" used today refers to the one who should not be paid in salt. In the past, people used to pay their workers in salt. They used to pay them in salt only because they did not have any other means of payment. They did not have any other means of payment because they were not rich. Hence, they paid their workers in salt only.'}]",B,A,False
750,The main purpose of the text is to tell readers   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: The main purpose of the text is to tell readers   _  .

Options:
A) how salt was found and got
B) salt is important in people's life
C) salt was difficult to get in the past
D) what salt brings to the English language


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nA)""}]",A,B,False
751,We can infer that the English language versions of newspapers   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: We can infer that the English language versions of newspapers   _  .

Options:
A) should report the battle above
B) should be paid more attention to
C) should collect more Chingliah phrases
D) should be in duty to teach normal English


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nA) should report the battle above\n\nB) should be paid more attention to\n\nC) should collect more Chingliah phrases\n\nD) should be in duty to teach normal English""}]",A,D,False
752,This passage mainly tells us   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: This passage mainly tells us   _  .

Options:
A) why people like chocolate
B) almost everyone likes chocolate
C) about different kinds of chocolate
D) different choices may show different characters


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nA. why people like chocolate\nB. almost everyone likes chocolate\nC. about different kinds of chocolate\nD. different choices may show different characters\nAnswer: A""}]",A,D,False
753,Picking a round shape of chocolate shows that a person   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Picking a round shape of chocolate shows that a person   _  .

Options:
A) likes singing, dancing and drinking
B) likes to do something for others
C) is good at making things
D) can be depended on


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\n1. <B>\n2. <C>\n3. <A>\n4. <D>\n""}]",A,A,True
754,If you enjoy eating milk chocolate you may   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: If you enjoy eating milk chocolate you may   _  .

Options:
A) look forward to the future
B) like to think of the past
C) enjoy parties and fun
D) have trouble making decisions


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nI'm sure you know the answer to this question but just to be sure, here it is:\n\nThe correct answer is A. The reason is that people who enjoy eating milk chocolate have a positive attitude towards life. It is a good thing to have a positive attitude towards life. But if you don't like milk chocolate, then you should choose B instead.\n\nIn this case, you should say: The answer is: <A/B>.""}]",A,B,False
755,From this passage we can say that a helpful man may choose chocolate   _  .,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: From this passage we can say that a helpful man may choose chocolate   _  .

Options:
A) in oval shape
B) in square shape
C) with nuts
D) with coffee


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nAnswer: D""}]",D,C,False
756,"Compared with other TV talk shows, both the Jerry Springer and the Oprah Winfrey shows are   _  .","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Compared with other TV talk shows, both the Jerry Springer and the Oprah Winfrey shows are   _  .

Options:
A) more interesting.
B) unusually popular.
C) more detailed.
D) more formal.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nThe correct answer is 'A'. \nIn fact, the more interesting the question is the less formal the show. \nIt is not the case for the Jerry Springer show, which is extremely popular. \nSo, the correct answer is 'A'. \n""}]",A,B,False
757,"Though the social problems Jerry Springer talks about appear unpleasant, people who watch the shows   _  .","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Though the social problems Jerry Springer talks about appear unpleasant, people who watch the shows   _  .

Options:
A) show disbelief in them.
B) are ready to face up to them.
C) remain cold to them.
D) are willing to get away from them.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nAnswer: The correct answer is B.""}]",B,B,True
758,Which of the following is likely to be a topic of the Oprah Winfrey show?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: Which of the following is likely to be a topic of the Oprah Winfrey show?

Options:
A) A new type of robot.
B) National hatred  .
C) Family income planning.
D) Street accident.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nHere is the hint:\nB. National hatred""}]",A,C,False
759,What is the advantage of the Jerry Springer show?,"From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What is the advantage of the Jerry Springer show?

Options:
A) The show exposes the dark sides of society.
B) The show pours poisonous waste into society.
C) Jerry sums up   the whole idea of the show.
D) Jerry talks about the improvement of society.


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

","th 'The answer is: <A/B/C/D>'.\n\nNote that the question is not asking you to find the answer. You are not expected to know the answer. You are expected to answer the question with the correct answer and explain it. The correct answer is: <A>.\n\nIn this question, the correct answer is Jerry sums up the whole idea of the show. In other words, it is the best answer to the question. Therefore, you should select the option that says Jerry sums up the whole idea of the show.""}]",,C,False
760,"What does the writer probably mean by saying the phrase ""love is patient""?","From now on, you are an excellent teacher. One of your students wants to ask you a question. 

Question: What does the writer probably mean by saying the phrase ""love is patient""?

Options:
A) To win love needs a good-natured tolerance  of waiting.
B) Love can make someone ill in hospital.
C) Love can also help one set a world record.
D) To win love needs a whole new level of cooking skill


Explain what the correct answer is and conclude it with 'The answer is: <A/B/C/D>'.

",th \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what the correct answer is and conclude it with \'The answer is: <A/B/C/D>\'.\n\nExplain what'}],A,A,True
